date,title,album,lyricist,hungama_id,provider,genre,actor_list,language,singers,shortUrl,keywords
2020,Meeko Dhandam,30 Rojullo Preminchadam Ela,{'Chandrabose'},52352077,hungama,,"{'Dhananjay', 'Mohana Bhogaraju'}",Telugu,"{'Dhananjay', 'Mohana Bhogaraju'}",https://www.hungama.com/song/meeko-dhandam/52352077/,"{'Meeko Dhandam', 'Dhananjay', 'Meeko Dhandam (From ""30 Rojullo Preminchadam Ela"")', 'Chandrabose', 'Mohana Bhogaraju'}"
2020,He’s Soo Cute,Sarileru Neekevvaru,{'Sri Mani'},50659318,hungama,,{'Madhu Priya'},Telugu,{'Madhu Priya'},https://www.hungama.com/song/he%E2%80%99s-soo-cute/50659318/,"{'Sri Mani', 'Sarileru Neekevvaru', 'Madhu Priya', 'He’s Soo Cute'}"
2020,Chal Chal,Prema Pipasi,{'Suresh Upadhyaya'},50955204,hungama,,{'Prudhvi Chandra'},Telugu,{'Prudhvi Chandra'},https://www.hungama.com/song/chal-chal/50955204/,"{'Suresh Upadhyaya', 'Chal Chal', 'Prema Pipasi', 'Prudhvi Chandra'}"
2020,Hud Hud,Dabangg 3,{'Ramajogayya Sastry'},51025597,hungama,,"{'Sajid', 'Divya Kumar', 'Shabab Sabri'}",Telugu,"{'Sajid', 'Divya Kumar', 'Shabab Sabri'}",https://www.hungama.com/song/hud-hud/51025597/,"{'Shabab Sabri', 'Hud Hud', 'Sajid', 'Divya Kumar', 'Dabangg 3', 'Ramajogayya Sastry'}"
2020,Chill Bro,Local Boy,{'Ramajogayya Sastry'},51426653,hungama,,{'Vivek Mervin'},Telugu,{'Vivek Mervin'},https://www.hungama.com/song/chill-bro/51426653/,"{'Vivek Mervin', 'Chill Bro (From ""Local Boy"")', 'Ramajogayya Sastry', 'Chill Bro'}"
2020,I Believe That We Will Win (World Anthem),I Believe That We Will Win (World Anthem),{'Pitbull'},53075715,hungama,Pop,{'Pitbull'},English,{'Pitbull'},https://www.hungama.com/song/i-believe-that-we-will-win-%28world-anthem%29/53075715/,"{'Pitbull', 'I Believe That We Will Win (World Anthem)'}"
2017,Hey Ma (feat. Camila Cabello),,{''},25022478,hungama,Pop,{''},English,{''},https://www.hungama.com/song/hey-ma-%28feat.-camila-cabello%29/25022478/,"{'', 'Hey Ma (feat. Camila Cabello)'}"
2013,Timber,Dancefloor Hits,{'Armando C. Perez'},2703538,hungama,International,"{'Pitbull', 'Ke$Ha', 'Pitbull Feat. Ke$Ha'}",English,"{'Pitbull', 'Ke$Ha', 'Pitbull Feat. Ke$Ha'}",https://www.hungama.com/song/timber/2703538/,"{'Pitbull', 'Pitbull Feat. Ke$Ha', 'Armando C. Perez', 'Ke$Ha', 'Timber', 'Dancefloor Hits'}"
2020,Voodoo,Voodoo,{'Mr. Mauricio'},58158083,hungama,Pop,{'Mr. Mauricio'},English,{'Mr. Mauricio'},https://www.hungama.com/song/voodoo/58158083/,"{'Voodoo', 'Mr. Mauricio'}"
2014,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],JLo Flaves,{'Jennifer Lopez'},2546752,hungama,Pop,"{'Cirkut', 'Cláudia Leitte', 'Pitbull', 'Jennifer Lopez', 'Pitbull Feat. Jennifer Lopez & Claudia Leitte', 'Thomas Troelsen', 'Dr. Luke'}",English,"{'Cirkut', 'Cláudia Leitte', 'Pitbull', 'Jennifer Lopez', 'Pitbull Feat. Jennifer Lopez & Claudia Leitte', 'Thomas Troelsen', 'Dr. Luke'}",https://www.hungama.com/song/we-are-one-%28ole-ola%29-%5Bthe-official-2014-fifa-world-cup-song%5D/2546752/,"{'Cirkut', 'Cláudia Leitte', 'Pitbull', 'Jennifer Lopez', 'Pitbull Feat. Jennifer Lopez & Claudia Leitte', 'JLo Flaves', 'Thomas Troelsen', 'We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song]', 'Dr. Luke'}"
2011,Rain Over Me,,{'Marc Anthony'},2807960,hungama,Pop,"{'Rush', 'Pitbull', 'Pitbull Feat. Marc Anthony', 'Redone', 'Marc Anthony', 'Jimmy Joker'}",English,"{'Rush', 'Pitbull', 'Pitbull Feat. Marc Anthony', 'Redone', 'Marc Anthony', 'Jimmy Joker'}",https://www.hungama.com/song/rain-over-me/2807960/,"{'', 'Rush', 'Pitbull', 'Marc Anthony', 'Pitbull Feat. Marc Anthony', 'Redone', 'Jimmy Joker', 'Rain Over Me'}"
2012,Feel This Moment,Let The Party Begin!,{'Christina Aguilera'},2720885,hungama,Pop,"{'Christina Aguilera', 'Pitbull Feat. Christina Aguilera', 'Pitbull'}",English,"{'Christina Aguilera', 'Pitbull Feat. Christina Aguilera', 'Pitbull'}",https://www.hungama.com/song/feel-this-moment/2720885/,"{'Pitbull Feat. Christina Aguilera', 'Pitbull', 'Let The Party Begin!', 'Christina Aguilera', 'Feel This Moment'}"
2011,Give Me Everything,,{'Armando C. Perez'},2721804,hungama,Pop,"{'Nayer', 'Pitbull', 'Ne Yo', 'Afrojack', 'Pitbull Feat. Ne Yo,'}",English,"{'Nayer', 'Pitbull', 'Ne Yo', 'Afrojack', 'Pitbull Feat. Ne Yo'}",https://www.hungama.com/song/give-me-everything/2721804/,"{'Nayer', '', 'Pitbull', 'Afrojack', 'Give Me Everything', 'Armando C. Perez', 'Ne Yo', 'Pitbull Feat. Ne Yo'}"
2014,Fireball,TOP 2014,{'John Ryan'},2701338,hungama,Pop,"{'John Ryan', 'Pitbull', 'Tom Peyton', 'Pitbull Feat. John Ryan'}",English,"{'John Ryan', 'Pitbull', 'Tom Peyton', 'Pitbull Feat. John Ryan'}",https://www.hungama.com/song/fireball/2701338/,"{'John Ryan', 'Pitbull', 'Pitbull Feat. John Ryan', 'Fireball', 'TOP 2014', 'Tom Peyton'}"
2009,I Know You Want Me (Calle Ocho),,{'Armando C. Perez'},3084303,hungama,Rap,{'Pitbull'},English,{'Pitbull'},https://www.hungama.com/song/i-know-you-want-me-%28calle-ocho%29/3084303/,"{'Armando C. Perez', '', 'Pitbull', 'I Know You Want Me (Calle Ocho)'}"
2009,Hotel Room Service,Sexy R&B,{'Armando Pérez'},2720998,hungama,Rap,"{'Jim Jonsin', 'Pitbull'}",English,"{'Jim Jonsin', 'Pitbull'}",https://www.hungama.com/song/hotel-room-service/2720998/,"{'Sexy R&B', 'Pitbull', 'Armando Pérez', 'Hotel Room Service', 'Jim Jonsin'}"
2017,Options,,{'Stephen Marley'},23913483,hungama,Pop,"{'Pitbull', 'Pitbull Feat. Stephen Marley', 'Gennaro ""Geronimo"" Schiano', 'Stephen Marley', 'Ian Kirkpatrick', 'Sam Martin', 'Al Burna'}",English,"{'Pitbull', 'Pitbull Feat. Stephen Marley', 'Gennaro ""Geronimo"" Schiano', 'Stephen Marley', 'Ian Kirkpatrick', 'Sam Martin', 'Al Burna'}",https://www.hungama.com/song/options/23913483/,"{'', 'Pitbull', 'Pitbull Feat. Stephen Marley', 'Stephen Marley', 'Gennaro ""Geronimo"" Schiano', 'Ian Kirkpatrick', 'Sam Martin', 'Options', 'Al Burna'}"
2011,International Love,Mega Hits 2012 Internacional,{'Armando C. Perez'},2721778,hungama,Pop,"{'Chris Brown', 'Claude Kelly', 'Pitbull', 'Pitbull Feat. Chris Brown'}",English,"{'Chris Brown', 'Claude Kelly', 'Pitbull', 'Pitbull Feat. Chris Brown'}",https://www.hungama.com/song/international-love/2721778/,"{'Claude Kelly', 'Pitbull', 'Mega Hits 2012 Internacional', 'Chris Brown', 'International Love', 'Pitbull Feat. Chris Brown', 'Armando C. Perez'}"
2015,Chi Chi Bon Bon,,{'Osmani Garcia'},14969429,hungama,Latin,"{'Pitbull Feat. Osmani García', 'Pitbull', 'Osmani Garcia'}",Spanish,"{'Pitbull Feat. Osmani García', 'Pitbull', 'Osmani Garcia'}",https://www.hungama.com/song/chi-chi-bon-bon/14969429/,"{'', 'Pitbull', 'Osmani Garcia', 'Chi Chi Bon Bon', 'Pitbull Feat. Osmani García'}"
2010,Hey Baby (Drop It To the Floor),Hey Baby (Drop It To The Floor),{'T-Pain'},2807961,hungama,Pop,"{'Pitbull', 'Sandy Vee', 'T Pain', 'Pitbull Feat. T Pain'}",English,"{'Pitbull', 'Sandy Vee', 'T Pain', 'Pitbull Feat. T Pain'}",https://www.hungama.com/song/hey-baby-%28drop-it-to-the-floor%29/2807961/,"{'T-Pain', 'Pitbull', 'T Pain', 'Hey Baby (Drop It To The Floor)', 'Sandy Vee', 'Hey Baby (Drop It To the Floor)', 'Pitbull Feat. T Pain'}"
2014,Como Yo Le Doy Spanglish Version,,{'Armando C. Perez'},4273774,hungama,Latin,"{'Pitbull', 'Pitbull Feat. Don Miguelo', 'Don Miguelo'}",,"{'Pitbull', 'Pitbull Feat. Don Miguelo', 'Don Miguelo'}",https://www.hungama.com/song/como-yo-le-doy-spanglish-version/4273774/,"{'', 'Pitbull', 'Pitbull Feat. Don Miguelo', 'Don Miguelo', 'Armando C. Perez', 'Como Yo Le Doy Spanglish Version'}"
2012,Don't Stop the Party,,{'Armando C. Perez'},2723066,hungama,International,"{'Pitbull', 'Pitbull Feat. Tjr', 'Tjr'}",English,"{'Pitbull', 'Pitbull Feat. Tjr', 'Tjr'}",https://www.hungama.com/song/don%27t-stop-the-party/2723066/,"{'', 'Pitbull', 'Tjr', ""Don't Stop the Party"", 'Armando C. Perez', 'Pitbull Feat. Tjr'}"
2016,Bad Man,,{'Robin Thicke'},17402083,hungama,Pop,"{'Alexandra Isley', 'Pitbull', 'Joe Perry', 'Kimberly Johnson Breaux', 'Angela Fisher', 'Robin Thicke', 'Pitbull Feat. Robin Thicke,', 'Travis Barker'}",English,"{'Alexandra Isley', 'Pitbull', 'Joe Perry', 'Kimberly Johnson Breaux', 'Angela Fisher', 'Robin Thicke', 'Pitbull Feat. Robin Thicke', 'Travis Barker'}",https://www.hungama.com/song/bad-man/17402083/,"{'', 'Alexandra Isley', 'Pitbull', 'Joe Perry', 'Kimberly Johnson Breaux', 'Bad Man', 'Angela Fisher', 'Robin Thicke', 'Pitbull Feat. Robin Thicke', 'Travis Barker'}"
2016,Messin' Around,,{'enrique iglesias'},18024207,hungama,Pop,"{'Enrique Iglesias', 'Pitbull', 'Pitbull With Enrique Iglesias'}",English,"{'Enrique Iglesias', 'Pitbull', 'Pitbull With Enrique Iglesias'}",https://www.hungama.com/song/messin%27-around/18024207/,"{'', 'Enrique Iglesias', 'Pitbull', ""Messin' Around"", 'Pitbull With Enrique Iglesias', 'enrique iglesias'}"
2017,Better On Me,,{'Armando C. Perez'},24435228,hungama,Pop,"{'Ty Dolla $Ign', 'Pitbull', 'Pitbull Feat. Ty Dolla $Ign'}",English,"{'Ty Dolla $Ign', 'Pitbull', 'Pitbull Feat. Ty Dolla $Ign'}",https://www.hungama.com/song/better-on-me/24435228/,"{'', 'Pitbull', 'Ty Dolla $Ign', 'Better On Me', 'Pitbull Feat. Ty Dolla $Ign', 'Armando C. Perez'}"
1992,Pehla Nasha,Jo Jeeta Wohi Sikandar,{'Majrooh Sultanpuri'},1952835,hungama,,"{'Sadhana Sargam', 'Udit Narayan'}",Hindi,"{'Sadhana Sargam', 'Udit Narayan'}",https://www.hungama.com/song/pehla-nasha/1952835/,"{'Pehla Nasha', 'Majrooh Sultanpuri', 'Jo Jeeta Wohi Sikandar', 'Sadhana Sargam', 'Udit Narayan'}"
1994,Ek Ladki Ko Dekha,1942 A Love Story,{'Javed Akhtar'},1821188,hungama,,{'Kumar Sanu'},Hindi,{'Kumar Sanu'},https://www.hungama.com/song/ek-ladki-ko-dekha/1821188/,"{'Kumar Sanu', '1942 A Love Story', 'Javed Akhtar', 'Ek Ladki Ko Dekha'}"
1995,Tu Mile Dil Khile (Male),Criminal,{'Indeevar'},1951402,hungama,,{'Kumar Sanu'},Hindi,{'Kumar Sanu'},https://www.hungama.com/song/tu-mile-dil-khile-%28male%29/1951402/,"{'Kumar Sanu', 'Indeevar', 'Tu Mile Dil Khile (Male)', 'Criminal'}"
2011,Chand Chhupa Badal Mein,Hum Dil De Chuke Sanam,{'Mehboob'},346029,hungama,,"{'Alka Yagnik', 'Udit Narayan'}",Hindi,"{'Alka Yagnik', 'Udit Narayan'}",https://www.hungama.com/song/chand-chhupa-badal-mein/346029/,"{'Hum Dil De Chuke Sanam', 'Chand Chhupa Badal Mein', 'Alka Yagnik', 'Mehboob', 'Udit Narayan'}"
1989,Dheere Dheere Se Meri Zindagi Mein Aana,Aashiqui,{'Rani Malik'},287499,hungama,,"{'Kumar Sanu', 'Anuradha Paudwal'}",Hindi,"{'Kumar Sanu', 'Anuradha Paudwal'}",https://www.hungama.com/song/dheere-dheere-se-meri-zindagi-mein-aana/287499/,"{'Aashiqui', 'Kumar Sanu', 'Rani Malik', 'Dheere Dheere Se Meri Zindagi Mein Aana', 'Anuradha Paudwal'}"
1991,Dil Hai Ki Manta Nahin,Dil Hai Ke Manta Nahin,{'Faiz Anwar'},287592,hungama,,{'Anuradha Paudwal'},Hindi,{'Anuradha Paudwal'},https://www.hungama.com/song/dil-hai-ki-manta-nahin/287592/,"{'Faiz Anwar', 'Dil Hai Ke Manta Nahin', 'Anuradha Paudwal', 'Dil Hai Ki Manta Nahin'}"
1995,Dhire Dhire Aap Mere,Baazi (1995),{'Majrooh Sultanpuri'},2567959,hungama,,"{'Sadhna Sargam', 'Udit Narayan'}",Hindi,"{'Sadhna Sargam', 'Udit Narayan'}",https://www.hungama.com/song/dhire-dhire-aap-mere/2567959/,"{'Dhire Dhire Aap Mere', 'Baazi (1995)', 'Majrooh Sultanpuri', 'Sadhna Sargam', 'Udit Narayan'}"
1991,Tumhein Apna Banane Ki Kasam Khai Hai,Sadak,{'Sameer'},287648,hungama,,"{'Kumar Sanu', 'Anuradha Paudwal'}",Hindi,"{'Kumar Sanu', 'Anuradha Paudwal'}",https://www.hungama.com/song/tumhein-apna-banane-ki-kasam-khai-hai/287648/,"{'Kumar Sanu', 'Sadak', 'Sameer', 'Anuradha Paudwal', 'Tumhein Apna Banane Ki Kasam Khai Hai'}"
1990,Humne Ghar Chhoda Hai,Dil,{'Sameer'},287467,hungama,,"{'Sadhna Sargam', 'Udit Narayan'}",Hindi,"{'Sadhna Sargam', 'Udit Narayan'}",https://www.hungama.com/song/humne-ghar-chhoda-hai/287467/,"{'Humne Ghar Chhoda Hai', 'Sameer', 'Dil', 'Sadhna Sargam', 'Udit Narayan'}"
1991,Dhak Dhak Karne Laga,Beta,{'Sameer'},287708,hungama,,"{'Anuradha Paudwal', 'Udit Narayan'}",Hindi,"{'Anuradha Paudwal', 'Udit Narayan'}",https://www.hungama.com/song/dhak-dhak-karne-laga/287708/,"{'Sameer', 'Dhak Dhak Karne Laga', 'Beta', 'Anuradha Paudwal', 'Udit Narayan'}"
1991,Koyal Si Teri Boli,Beta,{'Sameer'},287707,hungama,,"{'Anuradha Paudwal', 'Udit Narayan'}",Hindi,"{'Anuradha Paudwal', 'Udit Narayan'}",https://www.hungama.com/song/koyal-si-teri-boli/287707/,"{'Sameer', 'Koyal Si Teri Boli', 'Beta', 'Anuradha Paudwal', 'Udit Narayan'}"
1996,Tunturu - Female,Amruthavarshini,{'Chitra'},6043866,hungama,Soundtrack,{'K Kalyan'},Kannada,{'K Kalyan'},https://www.hungama.com/song/tunturu---female/6043866/,"{'Chitra', 'Tunturu - Female', 'K Kalyan', 'Amruthavarshini'}"
2001,Baaramma Badavara Manege,Lakshmi Mahalakshmi,{'Hamsalekha'},405230,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/baaramma-badavara-manege/405230/,"{'Lakshmi Mahalakshmi', 'Chitra', 'Hamsalekha', 'Baaramma Badavara Manege'}"
2003,Ee Manada,Singarawa,{'Gopal Vajpayee'},1422603,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/ee-manada/1422603/,"{'Singarawa', 'Gopal Vajpayee', 'Chitra', 'Ee Manada'}"
2002,Jaana Mari Jaana Mari,Thavarige Baa Thangi,{'Hamsalekha'},1422680,hungama,Soundtrack,{'Madhu Balakrishnan'},Kannada,{'Madhu Balakrishnan'},https://www.hungama.com/song/jaana-mari-jaana-mari/1422680/,"{'Thavarige Baa Thangi', 'Hamsalekha', 'Jaana Mari Jaana Mari', 'Madhu Balakrishnan'}"
2000,Bana Chandrama,Yejamana,{'K Kalyan'},1422722,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/bana-chandrama/1422722/,"{'Yejamana', 'Bana Chandrama', 'Chitra', 'K Kalyan'}"
1994,Bidurina Kolalu,Karulina Koogu,{'Pazhani Bharathi'},399270,hungama,Soundtrack,{'Hamsalekha'},Kannada,{'Hamsalekha'},https://www.hungama.com/song/bidurina-kolalu/399270/,"{'Bidurina Kolalu', 'Hamsalekha', 'Karulina Koogu', 'Pazhani Bharathi'}"
2004,Manase Manase,Ranga S.S.L.C.,{'Dr.V.Nagendra Prasad'},1422528,hungama,Soundtrack,"{'Chitra', 'Rajesh'}",Kannada,"{'Chitra', 'Rajesh'}",https://www.hungama.com/song/manase-manase/1422528/,"{'Ranga S.S.L.C.', 'Manase Manase', 'Chitra', 'Dr.V.Nagendra Prasad', 'Rajesh'}"
2016,Maaye Ne Maaye,Jessie (Kannada),{'Jayant Kaikini'},17368948,hungama,Soundtrack,"{'Chitra.K.S', 'Sidharth Belmannu'}",Kannada,"{'Chitra.K.S', 'Sidharth Belmannu'}",https://www.hungama.com/song/maaye-ne-maaye/17368948/,"{'Sidharth Belmannu', 'Maaye Ne Maaye', 'Jayant Kaikini', 'Jessie (Kannada)', 'Chitra.K.S'}"
2014,Ondu Aproopada Gaana,Love In Mandya,{'Arasu Anthaare'},2602621,hungama,Soundtrack,"{'Chitra.K.S', 'Rajesh Krishna'}",Kannada,"{'Chitra.K.S', 'Rajesh Krishna'}",https://www.hungama.com/song/ondu-aproopada-gaana/2602621/,"{'Rajesh Krishna', 'Chitra.K.S', 'Ondu Aproopada Gaana', 'Love In Mandya', 'Arasu Anthaare'}"
1996,Yella Shilpagaligu,Amruthavarshini,{'Traditional'},399634,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/yella-shilpagaligu/399634/,"{'Traditional', 'Chitra', 'Amruthavarshini', 'Yella Shilpagaligu'}"
2006,Swargave Bhoomi,Baandevi,{'Kuvempu'},2173265,hungama,Pop,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/swargave-bhoomi/2173265/,"{'Chitra', 'Baandevi', 'Swargave Bhoomi', 'Kuvempu'}"
2009,Snehithane Snehithane,Gulama,{'Tushar Ranganath'},348380,hungama,Soundtrack,"{'Chitra', 'Srinivas'}",Kannada,"{'Chitra', 'Srinivas'}",https://www.hungama.com/song/snehithane-snehithane/348380/,"{'Snehithane Snehithane', 'Srinivas', 'Chitra', 'Tushar Ranganath', 'Gulama'}"
2011,Yeko Hrudaya,Kalgejje,{'Gandharva'},400272,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/yeko-hrudaya/400272/,"{'Gandharva', 'Chitra', 'Yeko Hrudaya', 'Kalgejje'}"
2001,Needu Shiva,Gaana Yogi Pachakshra Gawai,{'Hamsalekha'},404937,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/needu-shiva/404937/,"{'Gaana Yogi Pachakshra Gawai', 'Needu Shiva', 'Chitra', 'Hamsalekha'}"
2012,Ee Kaveri Nadhiyali,Beera,{'Sanjay Shah'},1560177,hungama,Soundtrack,"{'Chitra', 'Rajesh Krishna'}",Kannada,"{'Chitra', 'Rajesh Krishna'}",https://www.hungama.com/song/ee-kaveri-nadhiyali/1560177/,"{'Ee Kaveri Nadhiyali', 'Rajesh Krishna', 'Sanjay Shah', 'Chitra', 'Beera'}"
2010,Chumbaka,Shankar Ips,{'Kaviraj'},2578462,hungama,Soundtrack,"{'Chithra', 'Vijaya Prakash'}",Kannada,"{'Chithra', 'Vijaya Prakash'}",https://www.hungama.com/song/chumbaka/2578462/,"{'Chumbaka', 'Shankar Ips', 'Kaviraj', 'Chithra', 'Vijaya Prakash'}"
2005,Khu Khu Maina,Sye,{'Kaviraj'},1422677,hungama,Soundtrack,"{'Chitra', 'Udit Narayan'}",Kannada,"{'Chitra', 'Udit Narayan'}",https://www.hungama.com/song/khu-khu-maina/1422677/,"{'Sye', 'Khu Khu Maina', 'Kaviraj', 'Chitra', 'Udit Narayan'}"
2008,Nee Andhareno,Neenyaare,{'Sri Chandru'},394361,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/nee-andhareno/394361/,"{'Chitra', 'Nee Andhareno', 'Sri Chandru', 'Neenyaare'}"
2008,Yaare Nee Hudugi,Yaare Nee Hudugi,{'Veturi Sundararama Murthy'},394367,hungama,Soundtrack,"{'Chitra', 'Rajesh Krishna'}",Kannada,"{'Chitra', 'Rajesh Krishna'}",https://www.hungama.com/song/yaare-nee-hudugi/394367/,"{'Chitra', 'Veturi Sundararama Murthy', 'Rajesh Krishna', 'Yaare Nee Hudugi'}"
1993,O Priyathama,Ananda Jyothi,{'Chi. Udayashankar'},2172027,hungama,Soundtrack,"{'Poornima', 'Chitra'}",Kannada,"{'Poornima', 'Chitra'}",https://www.hungama.com/song/o-priyathama/2172027/,"{'O Priyathama', 'Ananda Jyothi', 'Chi. Udayashankar', 'Poornima', 'Chitra'}"
2014,Anudina Neenu,Ee Bhoomi Aa Baanu,{'Dr.Siddalingaiah'},16457475,hungama,Soundtrack,"{'Chitra', 'S.Prem Kumar'}",Kannada,"{'Chitra', 'S.Prem Kumar'}",https://www.hungama.com/song/anudina-neenu/16457475/,"{'Anudina Neenu', 'Dr.Siddalingaiah', 'Ee Bhoomi Aa Baanu', 'Chitra', 'S.Prem Kumar'}"
2014,Teeneju Hennu,Indian (Kannada),{'Siddalingaiah'},16457521,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/teeneju-hennu/16457521/,"{'Chitra', 'Siddalingaiah', 'Indian (Kannada)', 'Teeneju Hennu'}"
1991,Baanalli Ninninda,Neenu Nakkare Haalu Sakkare,{'Vijayalakshmi'},1441176,hungama,Soundtrack,{'Chitra'},Kannada,{'Chitra'},https://www.hungama.com/song/baanalli-ninninda/1441176/,"{'Neenu Nakkare Haalu Sakkare', 'Chitra', 'Vijayalakshmi', 'Baanalli Ninninda'}"
2004,Yamini Yamini,Kadamba,{'K.Kalyan'},405162,hungama,Soundtrack,"{'Chitra', 'S. P. Balasubrahmanyam'}",Kannada,"{'Chitra', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/yamini-yamini/405162/,"{'Yamini Yamini', 'K.Kalyan', 'Kadamba', 'Chitra', 'S. P. Balasubrahmanyam'}"
2007,Anthu Inthu,Milana,{'Jayanth Kaykini'},1422119,hungama,Soundtrack,{'Udit Narayan'},Kannada,{'Udit Narayan'},https://www.hungama.com/song/anthu-inthu/1422119/,"{'Milana', 'Jayanth Kaykini', 'Anthu Inthu', 'Udit Narayan'}"
2003,Nannolave Nannolave,Kushalave Kshemave,{'K.Kalyan'},405223,hungama,Soundtrack,"{'Chitra', 'Rajesh'}",Kannada,"{'Chitra', 'Rajesh'}",https://www.hungama.com/song/nannolave-nannolave/405223/,"{'Kushalave Kshemave', 'K.Kalyan', 'Nannolave Nannolave', 'Chitra', 'Rajesh'}"
1999,Jenina Goodu Naavella,Habba,{'Hamsalekha'},404994,hungama,Soundtrack,"{'Rajesh Krishna', 'K. S. Chithra'}",Kannada,"{'Rajesh Krishna', 'K. S. Chithra'}",https://www.hungama.com/song/jenina-goodu-naavella/404994/,"{'Rajesh Krishna', 'Habba', 'Hamsalekha', 'Jenina Goodu Naavella', 'K. S. Chithra'}"
2001,Kutti Kutti,Kurigalu Saar Kurigalu,{'Hamsalekha'},405216,hungama,Soundtrack,"{'Chitra', 'Sriram', 'Ramesh Chandra', 'Latahamsalekha'}",Kannada,"{'Chitra', 'Sriram', 'Ramesh Chandra', 'Latahamsalekha'}",https://www.hungama.com/song/kutti-kutti/405216/,"{'Sriram', 'Ramesh Chandra', 'Latahamsalekha', 'Kutti Kutti', 'Chitra', 'Hamsalekha', 'Kurigalu Saar Kurigalu'}"
2003,Kuhu Kuhu Kogile,Chandra Chakori,{'S. Narayan'},403645,hungama,Soundtrack,"{'Chitra', 'Hariharan'}",Kannada,"{'Chitra', 'Hariharan'}",https://www.hungama.com/song/kuhu-kuhu-kogile/403645/,"{'Hariharan', 'S. Narayan', 'Chitra', 'Kuhu Kuhu Kogile', 'Chandra Chakori'}"
2001,Yaari Premachari,Premachari,{'K.Kalyan'},1422500,hungama,Soundtrack,"{'Rajesh Krishna', 'K. S. Chithra'}",Kannada,"{'Rajesh Krishna', 'K. S. Chithra'}",https://www.hungama.com/song/yaari-premachari/1422500/,"{'Rajesh Krishna', 'K.Kalyan', 'Yaari Premachari', 'Premachari', 'K. S. Chithra'}"
1999,Hombale Hombale,Nannaseya Hoove,{'Hamsalekha'},1422743,hungama,Soundtrack,"{'Rajesh Krishna', 'K. S. Chithra'}",Kannada,"{'Rajesh Krishna', 'K. S. Chithra'}",https://www.hungama.com/song/hombale-hombale/1422743/,"{'Rajesh Krishna', 'Nannaseya Hoove', 'Hamsalekha', 'K. S. Chithra', 'Hombale Hombale'}"
2013,Young And Beautiful,Young And Beautiful,{'Lana Del Rey'},1797059,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/young-and-beautiful/1797059/,"{'Young And Beautiful', 'Lana Del Rey'}"
2017,Lust For Life,Lust For Life,{'Lana Del Rey'},26025872,hungama,Alternative,"{'Lana Del Rey', 'The Weeknd'}",English,"{'Lana Del Rey', 'The Weeknd'}",https://www.hungama.com/song/lust-for-life/26025872/,"{'Lust For Life', 'Lana Del Rey', 'The Weeknd'}"
2012,Summertime Sadness,,{'Lana Del Rey'},1936195,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/summertime-sadness/1936195/,"{'', 'Lana Del Rey', 'Summertime Sadness'}"
2017,Love,Love,{'Lana Del Rey'},23966328,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/love/23966328/,"{'Lana Del Rey', 'Love'}"
2015,Honeymoon,Honeymoon,{'Lana Del Rey'},16404585,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/honeymoon/16404585/,"{'Lana Del Rey', 'Honeymoon'}"
2015,High By The Beach (Explicit),High By The Beach (Explicit),{'Lana Del Rey'},15968193,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/high-by-the-beach-%28explicit%29/15968193/,"{'Lana Del Rey', 'High By The Beach (Explicit)'}"
2012,Blue Jeans (Album Version - Remastered),,{'Lana Del Rey'},1936179,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/blue-jeans-%28album-version---remastered%29/1936179/,"{'', 'Lana Del Rey', 'Blue Jeans (Album Version - Remastered)'}"
2012,Ride,,{'Lana Del Rey'},1907560,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/ride/1907560/,"{'', 'Lana Del Rey', 'Ride'}"
2012,Lolita,,{'Lana Del Rey'},1936201,hungama,Alternative,{'Lana Del Rey'},English,{'Lana Del Rey'},https://www.hungama.com/song/lolita/1936201/,"{'', 'Lana Del Rey', 'Lolita'}"
